,PERIOD,PRIMARY_LABEL,SECONDARY_LABEL,ACCOUNT,CATEGORY,SUBCATEGORY,BASE_TOKEN_ADDRESS,VALUE_BASE_TOKEN,VALUE_USD,TOKEN_PRICE,QTY,QTY_USD,LAG_QTY,LAG_PRICE
414,2022-01-19T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1556.7656489070048,4834053.125329543,3105.19,1705148.3264753155,5294809531.887886,1703591.560826409,3171.18
415,2022-01-20T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1461.3294787228629,4415231.660423684,3021.38,1706609.6559540385,5156316282.306413,1705148.3264753155,3105.19
416,2022-01-21T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4210.602710493232,10755984.62395496,2554.5,1710820.2586645316,4370290350.758546,1706609.6559540385,3021.38
417,2022-01-22T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,19446.39265542097,46726375.66422515,2402.83,1730266.651319953,4157536617.791122,1710820.2586645316,2554.5
418,2022-01-23T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,39125.42149693797,99679445.09353387,2547.69,1769392.072816891,4507862489.994864,1730266.651319953,2402.83
419,2022-01-24T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5398.960725065868,13179996.91163805,2441.21,1774791.0335419565,4332637618.99296,1769392.072816891,2547.69
420,2022-01-25T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1978.9990573258297,4846153.101588919,2448.79,1776770.0325992822,4350936688.128797,1774791.0335419565,2441.21
421,2022-01-26T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1693.6280047310947,4184412.838729021,2470.68,1778463.6606040134,4394014596.981123,1776770.0325992822,2448.79
422,2022-01-27T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8061.789019805074,19493486.46777887,2418.01,1786525.4496238185,4319836402.44489,1778463.6606040134,2470.68
423,2022-01-28T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4317.933608409947,10990436.413485838,2545.3,1790843.3832322285,4558233663.340991,1786525.4496238185,2418.01
424,2022-01-29T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4793.762073484087,12445181.594213506,2596.12,1795637.1453057125,4661689505.671066,1790843.3832322285,2545.3
425,2022-01-30T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3294.681299035064,8603928.425178107,2611.46,1798931.8266047474,4697838507.905233,1795637.1453057125,2596.12
426,2022-01-31T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1568.8381983578674,4216895.881748095,2687.91,1800500.6648031054,4839583741.930915,1798931.8266047474,2611.46
427,2022-02-01T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2110.3940149757677,5908849.994650351,2799.88,1802611.0588180807,5047094651.363569,1800500.6648031054,2687.91
428,2022-02-02T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1118.2259687879953,3007960.76248158,2689.94,1803729.284786869,4851923552.319591,1802611.0588180807,2799.88
429,2022-02-03T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3040.0312144397976,8112566.498229755,2668.58,1806769.3160013088,4821508461.294773,1803729.284786869,2689.94
430,2022-02-04T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11488.174053769184,34221432.398329794,2978.84,1818257.490055078,5416298141.675669,1806769.3160013088,2668.58
431,2022-02-05T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7360.480038987966,22268543.51955497,3025.42,1825617.9700940656,5523261119.081989,1818257.490055078,2978.84
432,2022-02-06T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3521.10834871512,10803464.63552773,3068.2,1829139.078442781,5612164520.47814,1825617.9700940656,3025.42
433,2022-02-07T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4670.195199124743,14707658.93279559,3149.26,1833809.2736419055,5775142193.1095085,1829139.078442781,3068.2
434,2022-02-08T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11074.746261740183,34717668.31861622,3134.85,1844884.0199036456,5783434669.794944,1833809.2736419055,3149.26
435,2022-02-09T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1026.8331900179987,3340185.6838095486,3252.9,1845910.853093664,6004563414.028379,1844884.0199036456,3134.85
436,2022-02-10T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5603.281425235987,17224038.838661402,3073.92,1851514.1345189,5691406328.380337,1845910.853093664,3252.9
437,2022-02-11T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12002.931706411782,35170030.251591295,2930.12,1863517.066225312,5460328626.08811,1851514.1345189,3073.92
438,2022-02-12T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1764.7600371190056,5133739.890780301,2909.03,1865281.8262624308,5426160791.052199,1863517.066225312,2930.12
439,2022-02-13T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8613.806430084034,24900877.766151227,2890.81,1873895.6326925147,5417076233.943849,1865281.8262624308,2909.03
440,2022-02-14T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,870.3695983688967,2560801.432320968,2942.2,1874766.002290884,5515936531.940237,1873895.6326925147,2890.81
441,2022-02-15T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5478.371061450043,17440613.408968672,3183.54,1880244.3733523337,5985833172.342089,1874766.002290884,2942.2
442,2022-02-16T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5831.52324667109,18325970.00929117,3142.57,1886075.8965990047,5927125530.375134,1880244.3733523337,3183.54
443,2022-02-17T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4234.975427240028,12229931.437800843,2887.84,1890310.8720262449,5458915348.672272,1886075.8965990047,3142.57
444,2022-02-18T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11498.479595097024,32074548.891339347,2789.46,1901809.351621342,5305021113.973668,1890310.8720262449,2887.84
445,2022-02-19T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4425.689716787884,12223268.171899289,2761.89,1906235.0413381297,5264811498.321366,1901809.351621342,2789.46
446,2022-02-20T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2636.1147639300443,6950591.075759068,2636.68,1908871.15610206,5033082399.871179,1906235.0413381297,2761.89
447,2022-02-21T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1036.0345927599951,2678802.1240780265,2585.63,1909907.19069482,4938313329.476247,1908871.15610206,2636.68
448,2022-02-22T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12203.656276163949,32325776.96367964,2648.86,1922110.8469709835,5091402538.10756,1909907.19069482,2585.63
449,2022-02-23T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,51211.920180663794,133094147.23832531,2598.89,1973322.7671516472,5128448806.322744,1922110.8469709835,2648.86
450,2022-02-24T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4652.461315897963,12064483.536707643,2593.14,1977975.2284675448,5129166683.94833,1973322.7671516472,2598.89
451,2022-02-25T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2096.072125122026,5807440.31202684,2770.63,1980071.3005926672,5486044947.561062,1977975.2284675448,2593.14
452,2022-02-26T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7602.106721332187,21103752.342687007,2776.04,1987673.4073139995,5517860885.639956,1980071.3005926672,2770.63
453,2022-02-27T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5074.592334795048,13339631.616399093,2628.71,1992747.9996487943,5238356594.156783,1987673.4073139995,2776.04
454,2022-02-28T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,13619.412855796932,39773452.333426565,2920.35,2006367.4125045915,5859295073.107783,1992747.9996487943,2628.71
455,2022-03-01T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,30004.176356971908,89064997.18156254,2968.42,2036371.5888615637,6044806151.808442,2006367.4125045915,2920.35
456,2022-03-02T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7316.130234593989,21615214.132898554,2954.46,2043687.7190961572,6037993618.560834,2036371.5888615637,2968.42
457,2022-03-03T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,25208.657345998963,71605947.45103043,2840.53,2068896.3764421565,5876762224.17524,2043687.7190961572,2954.46
458,2022-03-04T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,13558.791911525072,35515492.76929142,2619.37,2082455.1683536817,5454720594.330583,2068896.3764421565,2840.53
459,2022-03-05T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18173.571130393848,48481635.70455167,2667.7,2100628.7394840755,5603847288.321668,2082455.1683536817,2619.37
460,2022-03-06T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9277.398529184951,23748841.398919392,2559.86,2109906.1380132604,5401064326.454625,2100628.7394840755,2667.7
461,2022-03-07T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,25024.756419047164,62503333.11759733,2497.66,2134930.894432308,5332331497.787797,2109906.1380132604,2559.86
462,2022-03-08T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,37344.616318423,96368155.85585377,2580.51,2172275.5107507305,5605578678.247368,2134930.894432308,2497.66
463,2022-03-09T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,38627.022235650096,105367177.52462868,2727.81,2210902.5329863806,6030922038.505579,2172275.5107507305,2580.51
464,2022-03-10T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,29159.64032727912,76071961.28220904,2608.81,2240062.17331366,5843896598.362409,2210902.5329863806,2727.81
465,2022-03-11T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11174.108153429912,28730196.43760978,2571.14,2251236.2814670894,5788243652.731292,2240062.17331366,2608.81
466,2022-03-12T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,16393.310046056085,42387198.18748446,2585.64,2267629.5915131457,5863273777.00005,2251236.2814670894,2571.14
467,2022-03-13T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4782.659022060781,12090562.007769654,2528.0,2272412.2505352064,5744658169.353002,2267629.5915131457,2585.64
468,2022-03-14T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,36654.82989019185,94944073.47817272,2590.22,2309067.0804253984,5980991733.059475,2272412.2505352064,2528.0
469,2022-03-15T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,197266.2277820612,516794118.2188883,2619.78,2506333.30820746,6566041874.175739,2309067.0804253984,2590.22
470,2022-03-16T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,51087.2985837642,141567502.23248312,2771.09,2557420.606791224,7086842669.273093,2506333.30820746,2619.78
471,2022-03-17T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,30998.93352361083,87351894.77618298,2817.9,2588419.5403148346,7293907422.653172,2557420.606791224,2771.09
472,2022-03-18T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,44662.60115689608,131541632.80532505,2945.23,2633082.1414717305,7755032515.526785,2588419.5403148346,2817.9
473,2022-03-19T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,97944.81906655092,288223198.51533,2942.71,2731026.9605382816,8036620347.045607,2633082.1414717305,2945.23
474,2022-03-20T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4189.106223020454,11991693.582956124,2862.59,2735216.066761302,7829802160.550236,2731026.9605382816,2942.71
475,2022-03-21T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4451.965039235274,12910698.613782294,2900.0,2739668.031800537,7945037292.221557,2735216.066761302,2862.59
476,2022-03-22T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14375.609284687933,42821202.40067133,2978.74,2754043.6410852247,8203579955.446201,2739668.031800537,2900.0
477,2022-03-23T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,28456.66787097089,85939990.67036822,3020.03,2782500.308956196,8403234408.05698,2754043.6410852247,2978.74
478,2022-03-24T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11054.389570704414,34352289.39823392,3107.57,2793554.6985269,8681166774.501238,2782500.308956196,3020.03
479,2022-03-25T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14190.511927870562,44107232.98444583,3108.22,2807745.2104547704,8727089818.039726,2793554.6985269,3107.57
480,2022-03-26T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8242.268917334653,25926633.83830037,3145.57,2815987.479372105,8857885735.488514,2807745.2104547704,3108.22
481,2022-03-27T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3702.4100875968393,12175153.428456953,3288.44,2819689.8894597017,9272381020.094862,2815987.479372105,3145.57
482,2022-03-28T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6010.788631411998,20115344.586565506,3346.54,2825700.678091114,9456320347.259035,2819689.8894597017,3288.44
483,2022-03-29T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14810.224039547877,50324845.08190289,3397.98,2840510.902130662,9651999235.221949,2825700.678091114,3346.54
484,2022-03-30T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,51358.10269175223,173895454.22811157,3385.94,2891869.0048224144,9791694938.188406,2840510.902130662,3397.98
485,2022-03-31T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,75009.02094095673,246148102.9394248,3281.58,2966878.025763371,9736047591.784563,2891869.0048224144,3385.94
486,2022-04-01T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,35974.0859876941,124104840.80378664,3449.84,3002852.111751065,10359359329.203297,2966878.025763371,3281.58
487,2022-04-02T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,21417.83539907817,73863688.94080088,3448.7,3024269.947150144,10429799766.736698,3002852.111751065,3449.84
488,2022-04-03T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,33229.26138311686,117047747.1737323,3522.43,3057499.20853326,10769826937.113811,3024269.947150144,3448.7
489,2022-04-04T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12368.59698322274,43544635.16719432,3520.58,3069867.805516483,10807715198.745218,3057499.20853326,3522.43
490,2022-04-05T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,34833.69020404735,119507076.01514362,3430.79,3104701.49572053,10651578844.503036,3069867.805516483,3520.58
491,2022-04-06T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,25046.06278951236,80150155.99334641,3200.11,3129747.5585100423,10015536459.463572,3104701.49572053,3430.79
492,2022-04-07T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,25299.67962563124,82218898.84737639,3249.8,3155047.2381356736,10253272514.493313,3129747.5585100423,3200.11
493,2022-04-08T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,30805.37834815673,98427188.52154602,3195.13,3185852.6164838304,10179213270.50598,3155047.2381356736,3249.8
494,2022-04-09T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,15611.932029252155,50873510.06848195,3258.63,3201464.5485130823,10432388421.721186,3185852.6164838304,3195.13
495,2022-04-10T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,26875.917134826337,87021532.09085418,3237.9,3228340.465647909,10453043593.721363,3201464.5485130823,3258.63
496,2022-04-11T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8798.98304592237,26301216.202227477,2989.12,3237139.4486938315,9676198268.879704,3228340.465647909,3237.9
497,2022-04-12T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,19554.39520411666,59260376.8418837,3030.54,3256693.843897948,9869540961.686487,3237139.4486938315,2989.12
498,2022-04-13T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,50597.67521250984,157956328.45516533,3121.81,3307291.519110458,10324735737.27422,3256693.843897948,3030.54
499,2022-04-14T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6790.747111203925,20521162.41776048,3021.93,3314082.266221662,10014924622.763227,3307291.519110458,3121.81
